Month,Dept,Weekly_Sales,CPI,Unemployment
7.0,8,27704.92,218.5937514,6.425
7.0,92,51569.58,218.5937514,6.425
7.0,23,14573.87,218.5937514,6.425
7.0,5,16230.6,218.5937514,6.425
7.0,11,32372.14,218.5937514,6.425
7.0,94,27408.77,218.5937514,6.425
7.0,91,29071.43,218.5937514,6.425
7.0,72,27924.35,218.5937514,6.425
7.0,93,27231.08,218.5937514,6.425
7.0,2,36742.91,218.5937514,6.425
7.0,79,23523.78,218.5937514,6.425
7.0,90,38116.27,218.5937514,6.425
7.0,82,12980.06,218.5937514,6.425
7.0,40,32933.35,218.5937514,6.425
7.0,13,24915.04,218.5937514,6.425
7.0,81,12815.61,218.5937514,6.425
7.0,97,17022.77,218.5937514,6.425
7.0,7,21349.32,218.5937514,6.425
7.0,38,57278.63,218.5937514,6.425
7.0,46,18982.36,218.5937514,6.425
7.0,95,69300.24,218.5937514,6.425
7.0,9,13670.39,218.5937514,6.425
7.0,10,24832.04,218.5937514,6.425
7.0,8,26298.49,218.6895548,6.425
7.0,2,35525.88,218.6895548,6.425
7.0,5,14961.42,218.6895548,6.425
7.0,4,21097.7,218.6895548,6.425
7.0,90,39964.78,218.6895548,6.425
7.0,40,31179.92,218.6895548,6.425
7.0,16,24543.76,218.6895548,6.425
7.0,23,13259.71,218.6895548,6.425
7.0,87,19598.23,218.6895548,6.425
7.0,79,23110.7,218.6895548,6.425
7.0,81,13107.98,218.6895548,6.425
7.0,92,59934.73,218.6895548,6.425
7.0,82,13177.56,218.6895548,6.425
7.0,13,23993.59,218.6895548,6.425
7.0,72,21322.01,218.6895548,6.425
7.0,93,32191.21,218.6895548,6.425
7.0,9,14444.08,218.6895548,6.425
7.0,7,20345.2,218.6895548,6.425
7.0,97,18972.1,218.6895548,6.425
7.0,91,32710.51,218.6895548,6.425
7.0,38,44647.12,218.6895548,6.425
7.0,94,29256.71,218.6895548,6.425
7.0,10,19204.03,218.6895548,6.425
7.0,11,20757.08,218.6895548,6.425
7.0,46,17744.32,218.6895548,6.425
7.0,95,68839.66,218.6895548,6.425
7.0,23,12446.97,218.7746217,6.425
7.0,4,19317.89,218.7746217,6.425
7.0,5,14698.23,218.7746217,6.425
7.0,7,16692.6,218.7746217,6.425
7.0,40,31851.51,218.7746217,6.425
7.0,2,35064.4,218.7746217,6.425
7.0,90,39559.44,218.7746217,6.425
7.0,93,29955.69,218.7746217,6.425
7.0,16,19212.93,218.7746217,6.425
7.0,92,58905.75,218.7746217,6.425
7.0,91,34131.85,218.7746217,6.425
7.0,87,18047.74,218.7746217,6.425
7.0,81,12880.46,218.7746217,6.425
7.0,9,11528.85,218.7746217,6.425
7.0,79,18555.1,218.7746217,6.425
7.0,72,30839.74,218.7746217,6.425
7.0,82,14295.5,218.7746217,6.425
7.0,13,22825.12,218.7746217,6.425
7.0,94,28200.05,218.7746217,6.425
7.0,8,24721.61,218.7746217,6.425
7.0,97,17778.71,218.7746217,6.425
7.0,11,20719.49,218.7746217,6.425
7.0,95,66988.36,218.7746217,6.425
7.0,46,17740.26,218.7746217,6.425
7.0,10,21891.59,218.7746217,6.425
7.0,38,59493.55,218.7746217,6.425
7.0,90,37845.93,218.8328475,6.425
7.0,4,20223.57,218.8328475,6.425
7.0,23,12613.33,218.8328475,6.425
7.0,92,52225.31,218.8328475,6.425
7.0,13,24957.14,218.8328475,6.425
7.0,8,23817.3,218.8328475,6.425
7.0,2,35634.01,218.8328475,6.425
7.0,79,19243.72,218.8328475,6.425
7.0,16,19759.02,218.8328475,6.425
7.0,87,19642.88,218.8328475,6.425
7.0,5,15241.76,218.8328475,6.425
7.0,81,12438.29,218.8328475,6.425
7.0,7,16091.18,218.8328475,6.425
7.0,72,25422.65,218.8328475,6.425
7.0,91,30237.24,218.8328475,6.425
7.0,46,16003.12,218.8328475,6.425
7.0,38,55339.93,218.8328475,6.425
7.0,40,32139.14,218.8328475,6.425
7.0,93,25052.88,218.8328475,6.425
7.0,97,16177.09,218.8328475,6.425
7.0,3,16232.75,218.8328475,6.425
7.0,10,20267.79,218.8328475,6.425
7.0,94,28030.89,218.8328475,6.425
7.0,82,13453.71,218.8328475,6.425
7.0,11,20961.95,218.8328475,6.425
7.0,9,10324.04,218.8328475,6.425
7.0,95,64240.5,218.8328475,6.425
7.0,16,15549.73,218.8910733,6.425
7.0,2,35281.84,218.8910733,6.425
7.0,23,11971.66,218.8910733,6.425
7.0,91,27316.31,218.8910733,6.425
7.0,92,49756.04,218.8910733,6.425
7.0,93,24332.74,218.8910733,6.425
7.0,8,23799.3,218.8910733,6.425
7.0,40,31879.27,218.8910733,6.425
7.0,7,15413.34,218.8910733,6.425
7.0,90,34845.91,218.8910733,6.425
7.0,38,61954.9,218.8910733,6.425
7.0,87,17987.13,218.8910733,6.425
7.0,4,19264.89,218.8910733,6.425
7.0,81,11494.16,218.8910733,6.425
7.0,79,18158.82,218.8910733,6.425
7.0,72,24721.18,218.8910733,6.425
7.0,82,12532.81,218.8910733,6.425
7.0,3,17970.03,218.8910733,6.425
7.0,11,19612.28,218.8910733,6.425
7.0,46,16073.07,218.8910733,6.425
7.0,5,12351.84,218.8910733,6.425
7.0,97,14871.53,218.8910733,6.425
7.0,9,10826.99,218.8910733,6.425
7.0,94,25684.5,218.8910733,6.425
7.0,95,59809.38,218.8910733,6.425
7.0,10,21615.16,218.8910733,6.425
7.0,13,24665.22,218.8910733,6.425
7.0,1,10101.26,218.8910733,6.425
8.0,74,10860.53,218.9492991,6.425
8.0,2,37443.6,218.9492991,6.425
8.0,92,60671.91,218.9492991,6.425
8.0,4,22965.71,218.9492991,6.425
8.0,90,41031.81,218.9492991,6.425
8.0,93,29403.71,218.9492991,6.425
8.0,79,26423.7,218.9492991,6.425
8.0,91,32546.99,218.9492991,6.425
8.0,40,33586.37,218.9492991,6.425
8.0,46,17761.0,218.9492991,6.425
8.0,5,16183.33,218.9492991,6.425
8.0,87,18892.88,218.9492991,6.425
8.0,82,12487.7,218.9492991,6.425
8.0,72,24388.13,218.9492991,6.425
8.0,8,24731.17,218.9492991,6.425
8.0,7,13042.5,218.9492991,6.425
8.0,97,17612.04,218.9492991,6.425
8.0,13,26432.34,218.9492991,6.425
8.0,16,15006.85,218.9492991,6.425
8.0,3,23982.35,218.9492991,6.425
8.0,81,13066.39,218.9492991,6.425
8.0,38,65295.34,218.9492991,6.425
8.0,10,20569.96,218.9492991,6.425
8.0,23,13770.66,218.9492991,6.425
8.0,94,29010.76,218.9492991,6.425
8.0,11,21242.72,218.9492991,6.425
8.0,95,67401.34,218.9492991,6.425
8.0,1,10291.26,218.9492991,6.425
8.0,2,34936.8,219.0075249,6.425
8.0,93,30885.24,219.0075249,6.425
8.0,92,59690.84,219.0075249,6.425
8.0,40,33509.09,219.0075249,6.425
8.0,91,33379.75,219.0075249,6.425
8.0,72,23833.19,219.0075249,6.425
8.0,8,23393.2,219.0075249,6.425
8.0,16,13779.52,219.0075249,6.425
8.0,38,51162.09,219.0075249,6.425
8.0,90,41372.72,219.0075249,6.425
8.0,7,14388.37,219.0075249,6.425
8.0,46,16016.87,219.0075249,6.425
8.0,5,16067.32,219.0075249,6.425
8.0,74,10102.38,219.0075249,6.425
8.0,97,17813.98,219.0075249,6.425
8.0,79,19269.39,219.0075249,6.425
8.0,87,17421.45,219.0075249,6.425
8.0,82,13308.5,219.0075249,6.425
8.0,3,25877.98,219.0075249,6.425
8.0,13,23823.16,219.0075249,6.425
8.0,23,13533.91,219.0075249,6.425
8.0,1,10151.85,219.0075249,6.425
8.0,94,27038.06,219.0075249,6.425
8.0,11,16144.1,219.0075249,6.425
8.0,95,67604.9,219.0075249,6.425
8.0,4,21247.2,219.0075249,6.425
8.0,81,12940.62,219.0075249,6.425
8.0,10,19735.75,219.0075249,6.425
8.0,93,28746.38,219.0701968,6.425
8.0,2,37168.07,219.0701968,6.425
8.0,91,34005.97,219.0701968,6.425
8.0,90,40603.78,219.0701968,6.425
8.0,24,11880.31,219.0701968,6.425
8.0,8,23304.79,219.0701968,6.425
8.0,92,59114.96,219.0701968,6.425
8.0,38,64613.67,219.0701968,6.425
8.0,79,19817.67,219.0701968,6.425
8.0,5,15966.62,219.0701968,6.425
8.0,46,16434.85,219.0701968,6.425
8.0,81,13526.0,219.0701968,6.425
8.0,23,14916.42,219.0701968,6.425
8.0,3,36181.81,219.0701968,6.425
8.0,72,26664.97,219.0701968,6.425
8.0,40,31950.03,219.0701968,6.425
8.0,16,12611.03,219.0701968,6.425
8.0,87,17473.16,219.0701968,6.425
8.0,97,17856.74,219.0701968,6.425
8.0,13,25821.13,219.0701968,6.425
8.0,4,23209.45,219.0701968,6.425
8.0,95,65209.05,219.0701968,6.425
8.0,7,12272.34,219.0701968,6.425
8.0,82,14261.86,219.0701968,6.425
8.0,94,26900.59,219.0701968,6.425
8.0,11,16321.17,219.0701968,6.425
8.0,10,20820.98,219.0701968,6.425
8.0,9,11086.37,219.0701968,6.425
8.0,91,29783.56,219.1336097,6.425
8.0,74,14123.96,219.1336097,6.425
8.0,46,19644.0,219.1336097,6.425
8.0,38,60949.13,219.1336097,6.425
8.0,92,54593.77,219.1336097,6.425
8.0,24,10993.89,219.1336097,6.425
8.0,81,12742.06,219.1336097,6.425
8.0,90,39296.57,219.1336097,6.425
8.0,5,11533.31,219.1336097,6.425
8.0,2,41523.65,219.1336097,6.425
8.0,3,49022.46,219.1336097,6.425
8.0,8,23853.84,219.1336097,6.425
8.0,7,10300.65,219.1336097,6.425
8.0,97,16850.86,219.1336097,6.425
8.0,40,35143.57,219.1336097,6.425
8.0,93,24491.13,219.1336097,6.425
8.0,23,16886.53,219.1336097,6.425
8.0,4,24437.92,219.1336097,6.425
8.0,95,64666.56,219.1336097,6.425
8.0,72,29884.06,219.1336097,6.425
8.0,13,26818.89,219.1336097,6.425
8.0,10,20300.13,219.1336097,6.425
8.0,16,11757.66,219.1336097,6.425
8.0,94,25112.63,219.1336097,6.425
8.0,79,17759.15,219.1336097,6.425
8.0,87,18085.35,219.1336097,6.425
8.0,82,13252.34,219.1336097,6.425
8.0,9,11880.08,219.1336097,6.425
8.0,11,18658.4,219.1336097,6.425
9.0,90,41890.79,219.1970226,6.425
9.0,46,19496.98,219.1970226,6.425
9.0,40,38986.49,219.1970226,6.425
9.0,2,39416.41,219.1970226,6.425
9.0,92,59846.61,219.1970226,6.425
9.0,91,31393.97,219.1970226,6.425
9.0,16,12795.58,219.1970226,6.425
9.0,23,10692.24,219.1970226,6.425
9.0,3,21835.31,219.1970226,6.425
9.0,81,13087.32,219.1970226,6.425
9.0,7,13352.13,219.1970226,6.425
9.0,93,27347.54,219.1970226,6.425
9.0,97,18483.94,219.1970226,6.425
9.0,5,13594.54,219.1970226,6.425
9.0,1,11143.04,219.1970226,6.425
9.0,4,22598.89,219.1970226,6.425
9.0,10,19972.2,219.1970226,6.425
9.0,13,26449.25,219.1970226,6.425
9.0,8,26015.08,219.1970226,6.425
9.0,11,16075.28,219.1970226,6.425
9.0,38,58615.72,219.1970226,6.425
9.0,79,25079.99,219.1970226,6.425
9.0,87,19207.02,219.1970226,6.425
9.0,82,13583.84,219.1970226,6.425
9.0,95,69499.5,219.1970226,6.425
9.0,72,32259.34,219.1970226,6.425
9.0,94,25341.03,219.1970226,6.425
9.0,9,20171.92,219.1970226,6.425
9.0,92,62616.57,219.2604355,6.425
9.0,2,33288.48,219.2604355,6.425
9.0,74,10711.49,219.2604355,6.425
9.0,5,12781.84,219.2604355,6.425
9.0,90,41405.64,219.2604355,6.425
9.0,91,32358.83,219.2604355,6.425
9.0,4,20568.95,219.2604355,6.425
9.0,93,31835.69,219.2604355,6.425
9.0,81,13142.13,219.2604355,6.425
9.0,10,18786.18,219.2604355,6.425
9.0,7,13041.37,219.2604355,6.425
9.0,46,15802.91,219.2604355,6.425
9.0,1,11169.68,219.2604355,6.425
9.0,97,18610.97,219.2604355,6.425
9.0,38,65454.1,219.2604355,6.425
9.0,95,63775.26,219.2604355,6.425
9.0,87,17135.57,219.2604355,6.425
9.0,40,35905.6,219.2604355,6.425
9.0,16,12045.48,219.2604355,6.425
9.0,13,24965.36,219.2604355,6.425
9.0,72,28509.84,219.2604355,6.425
9.0,82,13216.19,219.2604355,6.425
9.0,8,24781.34,219.2604355,6.425
9.0,79,20558.45,219.2604355,6.425
9.0,94,25260.87,219.2604355,6.425
9.0,9,17125.02,219.2604355,6.425
9.0,11,13263.94,219.2604355,6.425
9.0,92,63499.86,219.4442443,6.425
9.0,81,13172.08,219.4442443,6.425
9.0,90,42676.58,219.4442443,6.425
9.0,93,32770.86,219.4442443,6.425
9.0,72,28711.12,219.4442443,6.425
9.0,23,13730.96,219.4442443,6.425
9.0,38,66871.62,219.4442443,6.425
9.0,91,35237.49,219.4442443,6.425
9.0,10,21249.76,219.4442443,6.425
9.0,5,15666.95,219.4442443,6.425
9.0,8,24445.45,219.4442443,6.425
9.0,7,14135.06,219.4442443,6.425
9.0,4,19866.48,219.4442443,6.425
9.0,2,34474.03,219.4442443,6.425
9.0,46,15396.83,219.4442443,6.425
9.0,87,19597.55,219.4442443,6.425
9.0,40,36720.77,219.4442443,6.425
9.0,94,25573.55,219.4442443,6.425
9.0,79,20675.16,219.4442443,6.425
9.0,97,18959.79,219.4442443,6.425
9.0,14,10301.36,219.4442443,6.425
9.0,9,13469.55,219.4442443,6.425
9.0,82,13018.1,219.4442443,6.425
9.0,95,63236.47,219.4442443,6.425
9.0,11,13739.77,219.4442443,6.425
9.0,1,13652.36,219.4442443,6.425
9.0,13,24270.32,219.4442443,6.425
9.0,5,15107.2,219.788581,6.425
9.0,90,39025.42,219.788581,6.425
9.0,40,36277.6,219.788581,6.425
9.0,91,30344.03,219.788581,6.425
9.0,10,18331.84,219.788581,6.425
9.0,7,12300.52,219.788581,6.425
9.0,81,12567.95,219.788581,6.425
9.0,4,19851.39,219.788581,6.425
9.0,38,59993.02,219.788581,6.425
9.0,9,11589.79,219.788581,6.425
9.0,8,25212.55,219.788581,6.425
9.0,2,34311.32,219.788581,6.425
9.0,72,28315.01,219.788581,6.425
9.0,93,26294.98,219.788581,6.425
9.0,46,16732.25,219.788581,6.425
9.0,87,17361.37,219.788581,6.425
9.0,82,12657.65,219.788581,6.425
9.0,13,25918.94,219.788581,6.425
9.0,97,16675.61,219.788581,6.425
9.0,23,10691.71,219.788581,6.425
9.0,11,13144.26,219.788581,6.425
9.0,94,25047.28,219.788581,6.425
9.0,92,57328.64,219.788581,6.425
9.0,1,13417.47,219.788581,6.425
9.0,95,58829.83,219.788581,6.425
9.0,79,18305.15,219.788581,6.425
9.0,82,11838.13,220.1329176,6.425
9.0,10,20996.92,220.1329176,6.425
9.0,11,13467.16,220.1329176,6.425
9.0,92,54955.02,220.1329176,6.425
9.0,72,29880.65,220.1329176,6.425
9.0,91,28703.24,220.1329176,6.425
9.0,93,24007.1,220.1329176,6.425
9.0,81,11984.76,220.1329176,6.425
9.0,9,10975.52,220.1329176,6.425
9.0,90,38556.91,220.1329176,6.425
9.0,7,11172.2,220.1329176,6.425
9.0,5,16594.95,220.1329176,6.425
9.0,87,20852.35,220.1329176,6.425
9.0,23,11055.3,220.1329176,6.425
9.0,2,35139.71,220.1329176,6.425
9.0,8,25830.1,220.1329176,6.425
9.0,13,23783.84,220.1329176,6.425
9.0,40,38234.46,220.1329176,6.425
9.0,46,17136.25,220.1329176,6.425
9.0,38,54419.55,220.1329176,6.425
9.0,4,19913.01,220.1329176,6.425
9.0,79,19833.11,220.1329176,6.425
9.0,97,15591.86,220.1329176,6.425
9.0,95,58064.22,220.1329176,6.425
9.0,94,23163.96,220.1329176,6.425
9.0,1,12892.58,220.1329176,6.425
10.0,93,32314.54,220.4772543,6.123
10.0,87,23916.08,220.4772543,6.123
10.0,80,10284.08,220.4772543,6.123
10.0,2,38811.24,220.4772543,6.123
10.0,5,22372.88,220.4772543,6.123
10.0,9,10500.13,220.4772543,6.123
10.0,81,13659.09,220.4772543,6.123
10.0,92,69634.24,220.4772543,6.123
10.0,72,29729.07,220.4772543,6.123
10.0,8,27753.17,220.4772543,6.123
10.0,7,12894.41,220.4772543,6.123
10.0,40,39741.47,220.4772543,6.123
10.0,97,20081.71,220.4772543,6.123
10.0,4,22797.36,220.4772543,6.123
10.0,91,36206.49,220.4772543,6.123
10.0,82,14157.81,220.4772543,6.123
10.0,10,23770.14,220.4772543,6.123
10.0,46,17233.85,220.4772543,6.123
10.0,14,10770.0,220.4772543,6.123
10.0,23,12662.22,220.4772543,6.123
10.0,13,28217.45,220.4772543,6.123
10.0,95,66934.53,220.4772543,6.123
10.0,11,15332.92,220.4772543,6.123
10.0,38,61916.86,220.4772543,6.123
10.0,90,46627.42,220.4772543,6.123
10.0,94,27300.5,220.4772543,6.123
10.0,79,26438.07,220.4772543,6.123
10.0,1,15397.28,220.4772543,6.123
10.0,80,10038.86,220.7960935,6.123
10.0,87,21612.31,220.7960935,6.123
10.0,81,12794.7,220.7960935,6.123
10.0,93,30047.45,220.7960935,6.123
10.0,8,25642.94,220.7960935,6.123
10.0,5,18907.09,220.7960935,6.123
10.0,2,33994.39,220.7960935,6.123
10.0,23,14379.57,220.7960935,6.123
10.0,4,19983.71,220.7960935,6.123
10.0,91,34122.89,220.7960935,6.123
10.0,82,12906.84,220.7960935,6.123
10.0,92,62002.2,220.7960935,6.123
10.0,97,18256.78,220.7960935,6.123
10.0,13,24816.34,220.7960935,6.123
10.0,7,14367.23,220.7960935,6.123
10.0,72,29898.52,220.7960935,6.123
10.0,10,18118.71,220.7960935,6.123
10.0,40,36068.7,220.7960935,6.123
10.0,90,42926.0,220.7960935,6.123
10.0,46,16487.02,220.7960935,6.123
10.0,95,60761.2,220.7960935,6.123
10.0,94,25336.8,220.7960935,6.123
10.0,38,65010.82,220.7960935,6.123
10.0,79,18378.35,220.7960935,6.123
10.0,11,13912.3,220.7960935,6.123
10.0,1,16662.77,220.7960935,6.123
10.0,4,21030.4,220.9619484,6.123
10.0,7,18569.71,220.9619484,6.123
10.0,92,62276.7,220.9619484,6.123
10.0,91,30830.97,220.9619484,6.123
10.0,2,35278.16,220.9619484,6.123
10.0,93,29039.71,220.9619484,6.123
10.0,72,51969.99,220.9619484,6.123
10.0,87,23720.75,220.9619484,6.123
10.0,90,41553.48,220.9619484,6.123
10.0,23,15809.48,220.9619484,6.123
10.0,81,12949.84,220.9619484,6.123
10.0,82,13769.26,220.9619484,6.123
10.0,97,17599.7,220.9619484,6.123
10.0,13,26357.27,220.9619484,6.123
10.0,8,25877.87,220.9619484,6.123
10.0,5,24952.78,220.9619484,6.123
10.0,11,17749.19,220.9619484,6.123
10.0,46,16999.37,220.9619484,6.123
10.0,10,19028.17,220.9619484,6.123
10.0,95,61239.17,220.9619484,6.123
10.0,40,36247.94,220.9619484,6.123
10.0,14,10476.73,220.9619484,6.123
10.0,38,58928.39,220.9619484,6.123
10.0,94,25263.09,220.9619484,6.123
10.0,79,19621.12,220.9619484,6.123
10.0,1,17678.66,220.9619484,6.123
10.0,92,57630.48,221.1278032,6.123
10.0,8,25020.69,221.1278032,6.123
10.0,91,26910.71,221.1278032,6.123
10.0,72,40784.78,221.1278032,6.123
10.0,40,37443.58,221.1278032,6.123
10.0,18,18708.65,221.1278032,6.123
10.0,38,59898.73,221.1278032,6.123
10.0,23,19932.2,221.1278032,6.123
10.0,4,19670.67,221.1278032,6.123
10.0,93,26308.92,221.1278032,6.123
10.0,82,12770.6,221.1278032,6.123
10.0,90,39458.54,221.1278032,6.123
10.0,11,20758.79,221.1278032,6.123
10.0,81,11644.85,221.1278032,6.123
10.0,94,23845.38,221.1278032,6.123
10.0,87,19663.34,221.1278032,6.123
10.0,10,20329.33,221.1278032,6.123
10.0,95,56591.73,221.1278032,6.123
10.0,7,16760.11,221.1278032,6.123
10.0,97,15311.83,221.1278032,6.123
10.0,2,33327.05,221.1278032,6.123
10.0,13,24522.33,221.1278032,6.123
10.0,1,24531.27,221.1278032,6.123
10.0,5,23779.68,221.1278032,6.123
10.0,46,16165.83,221.1278032,6.123
10.0,79,18103.07,221.1278032,6.123
11.0,92,62780.77,221.2936581,6.123
11.0,10,22915.33,221.2936581,6.123
11.0,18,11494.23,221.2936581,6.123
11.0,90,42331.0,221.2936581,6.123
11.0,40,38472.72,221.2936581,6.123
11.0,38,68533.22,221.2936581,6.123
11.0,1,35991.04,221.2936581,6.123
11.0,87,23661.23,221.2936581,6.123
11.0,8,27670.06,221.2936581,6.123
11.0,7,17597.34,221.2936581,6.123
11.0,81,11915.38,221.2936581,6.123
11.0,91,29642.95,221.2936581,6.123
11.0,82,13384.32,221.2936581,6.123
11.0,93,28932.12,221.2936581,6.123
11.0,11,22784.49,221.2936581,6.123
11.0,94,22706.94,221.2936581,6.123
11.0,2,36130.2,221.2936581,6.123
11.0,13,26982.0,221.2936581,6.123
11.0,79,24114.86,221.2936581,6.123
11.0,72,48723.5,221.2936581,6.123
11.0,14,12041.13,221.2936581,6.123
11.0,4,22291.64,221.2936581,6.123
11.0,46,17055.22,221.2936581,6.123
11.0,97,17196.01,221.2936581,6.123
11.0,5,23493.93,221.2936581,6.123
11.0,23,20137.63,221.2936581,6.123
11.0,95,56877.52,221.2936581,6.123
11.0,8,26570.62,221.4595129,6.123
11.0,91,33265.96,221.4595129,6.123
11.0,92,70413.73,221.4595129,6.123
11.0,10,19379.67,221.4595129,6.123
11.0,40,38215.91,221.4595129,6.123
11.0,81,13183.97,221.4595129,6.123
11.0,55,12927.79,221.4595129,6.123
11.0,2,34240.1,221.4595129,6.123
11.0,90,44109.53,221.4595129,6.123
11.0,87,23624.21,221.4595129,6.123
11.0,7,24128.34,221.4595129,6.123
11.0,82,14142.84,221.4595129,6.123
11.0,46,16983.98,221.4595129,6.123
11.0,13,24624.63,221.4595129,6.123
11.0,93,33244.15,221.4595129,6.123
11.0,5,25250.22,221.4595129,6.123
11.0,38,63715.61,221.4595129,6.123
11.0,97,17889.14,221.4595129,6.123
11.0,1,12746.15,221.4595129,6.123
11.0,11,18296.62,221.4595129,6.123
11.0,72,36962.87,221.4595129,6.123
11.0,94,23771.05,221.4595129,6.123
11.0,23,15884.31,221.4595129,6.123
11.0,14,12419.56,221.4595129,6.123
11.0,79,20935.46,221.4595129,6.123
11.0,4,21046.31,221.4595129,6.123
11.0,95,57564.61,221.4595129,6.123
11.0,91,32040.71,221.6911738,6.123
11.0,92,73952.24,221.6911738,6.123
11.0,8,26053.32,221.6911738,6.123
11.0,79,18007.63,221.6911738,6.123
11.0,90,44523.38,221.6911738,6.123
11.0,4,22130.51,221.6911738,6.123
11.0,14,13845.63,221.6911738,6.123
11.0,80,10191.28,221.6911738,6.123
11.0,81,12953.73,221.6911738,6.123
11.0,97,16819.46,221.6911738,6.123
11.0,5,22551.77,221.6911738,6.123
11.0,93,33292.13,221.6911738,6.123
11.0,18,13215.89,221.6911738,6.123
11.0,40,37839.59,221.6911738,6.123
11.0,23,15602.34,221.6911738,6.123
11.0,13,24308.73,221.6911738,6.123
11.0,72,33177.8,221.6911738,6.123
11.0,7,21358.48,221.6911738,6.123
11.0,87,21279.13,221.6911738,6.123
11.0,82,15373.56,221.6911738,6.123
11.0,46,17763.57,221.6911738,6.123
11.0,2,35177.25,221.6911738,6.123
11.0,94,23206.84,221.6911738,6.123
11.0,38,66439.36,221.6911738,6.123
11.0,11,18220.11,221.6911738,6.123
11.0,1,11044.58,221.6911738,6.123
11.0,95,56731.69,221.6911738,6.123
11.0,10,17231.54,221.6911738,6.123
11.0,8,26324.83,221.9491571,6.123
11.0,55,19915.81,221.9491571,6.123
11.0,38,46209.36,221.9491571,6.123
11.0,13,23856.03,221.9491571,6.123
11.0,40,35733.85,221.9491571,6.123
11.0,93,37248.48,221.9491571,6.123
11.0,90,50608.98,221.9491571,6.123
11.0,74,14351.29,221.9491571,6.123
11.0,17,10299.07,221.9491571,6.123
11.0,81,13319.63,221.9491571,6.123
11.0,1,12495.33,221.9491571,6.123
11.0,82,15993.89,221.9491571,6.123
11.0,4,28787.37,221.9491571,6.123
11.0,97,15050.24,221.9491571,6.123
11.0,23,23194.69,221.9491571,6.123
11.0,72,149329.35,221.9491571,6.123
11.0,7,59299.07,221.9491571,6.123
11.0,6,10910.86,221.9491571,6.123
11.0,46,18703.48,221.9491571,6.123
11.0,18,26406.31,221.9491571,6.123
11.0,91,30523.48,221.9491571,6.123
11.0,95,54747.6,221.9491571,6.123
11.0,79,21944.98,221.9491571,6.123
11.0,5,60991.1,221.9491571,6.123
11.0,98,13205.59,221.9491571,6.123
11.0,22,14893.61,221.9491571,6.123
11.0,2,34323.78,221.9491571,6.123
11.0,87,23758.08,221.9491571,6.123
11.0,14,32576.61,221.9491571,6.123
11.0,11,21617.92,221.9491571,6.123
11.0,94,25311.46,221.9491571,6.123
11.0,92,88620.46,221.9491571,6.123
11.0,10,18208.82,221.9491571,6.123
11.0,9,18963.91,221.9491571,6.123
12.0,23,22225.37,222.2071405,6.123
12.0,40,40298.9,222.2071405,6.123
12.0,38,73651.15,222.2071405,6.123
12.0,74,10548.91,222.2071405,6.123
12.0,8,27182.61,222.2071405,6.123
12.0,97,15606.62,222.2071405,6.123
12.0,81,12590.12,222.2071405,6.123
12.0,82,15823.19,222.2071405,6.123
12.0,5,23538.16,222.2071405,6.123
12.0,1,15608.91,222.2071405,6.123
12.0,90,43716.29,222.2071405,6.123
12.0,72,43176.93,222.2071405,6.123
12.0,7,32851.35,222.2071405,6.123
12.0,95,55506.48,222.2071405,6.123
12.0,91,29309.31,222.2071405,6.123
12.0,87,22471.95,222.2071405,6.123
12.0,13,24209.62,222.2071405,6.123
12.0,14,14184.72,222.2071405,6.123
12.0,18,43444.45,222.2071405,6.123
12.0,11,27757.24,222.2071405,6.123
12.0,79,24596.23,222.2071405,6.123
12.0,46,19607.76,222.2071405,6.123
12.0,4,21295.55,222.2071405,6.123
12.0,10,22312.7,222.2071405,6.123
12.0,92,62693.27,222.2071405,6.123
12.0,93,27283.9,222.2071405,6.123
12.0,2,34548.64,222.2071405,6.123
12.0,94,21336.25,222.2071405,6.123
12.0,97,17463.03,222.4651238,6.123
12.0,13,22460.28,222.4651238,6.123
12.0,18,31940.82,222.4651238,6.123
12.0,46,21632.1,222.4651238,6.123
12.0,81,12379.75,222.4651238,6.123
12.0,8,25410.73,222.4651238,6.123
12.0,23,24325.27,222.4651238,6.123
12.0,72,51788.96,222.4651238,6.123
12.0,55,10430.07,222.4651238,6.123
12.0,5,28699.02,222.4651238,6.123
12.0,38,65423.13,222.4651238,6.123
12.0,80,10390.36,222.4651238,6.123
12.0,40,38454.5,222.4651238,6.123
12.0,10,23770.48,222.4651238,6.123
12.0,82,19208.3,222.4651238,6.123
12.0,95,57747.52,222.4651238,6.123
12.0,87,22659.42,222.4651238,6.123
12.0,2,34310.08,222.4651238,6.123
12.0,4,20210.92,222.4651238,6.123
12.0,1,20676.25,222.4651238,6.123
12.0,93,32132.66,222.4651238,6.123
12.0,94,22544.76,222.4651238,6.123
12.0,91,32180.83,222.4651238,6.123
12.0,90,44902.67,222.4651238,6.123
12.0,7,41113.57,222.4651238,6.123
12.0,79,21065.46,222.4651238,6.123
12.0,11,30694.83,222.4651238,6.123
12.0,14,16252.56,222.4651238,6.123
12.0,92,73398.07,222.4651238,6.123
12.0,81,12810.68,222.6910959,6.123
12.0,46,25690.16,222.6910959,6.123
12.0,55,12607.99,222.6910959,6.123
12.0,38,60880.06,222.6910959,6.123
12.0,97,18203.28,222.6910959,6.123
12.0,91,32790.01,222.6910959,6.123
12.0,18,26217.35,222.6910959,6.123
12.0,87,22476.1,222.6910959,6.123
12.0,8,26045.84,222.6910959,6.123
12.0,2,37331.56,222.6910959,6.123
